,adress name,category,place name,place url,road adress name,x,y
78,경기 고양시 덕양구 고양동 148-2,"음식점 > 한식 > 육류,고기",육회본가 고양점,http://place.map.kakao.com/1158965046,경기 고양시 덕양구 혜음로 46,126.90228130208922,37.70450125420438
79,경기 고양시 덕양구 고양동 117-1,음식점 > 한식 > 감자탕 > 참이맛감자탕,참이맛감자탕 고양점,http://place.map.kakao.com/13122427,경기 고양시 덕양구 벽제관로 26,126.90156532299197,37.70396728175155
80,경기 고양시 덕양구 고양동 120-1,"음식점 > 한식 > 육류,고기",우리도한번잘구워보세,http://place.map.kakao.com/1490683922,경기 고양시 덕양구 혜음로 43,126.9019548303765,37.704410885743684
81,경기 고양시 덕양구 고양동 148-2,"음식점 > 한식 > 육류,고기",육회본가 고양점,http://place.map.kakao.com/1158965046,경기 고양시 덕양구 혜음로 46,126.90228130208922,37.70450125420438
82,경기 고양시 덕양구 고양동 40-1,"음식점 > 한식 > 육류,고기 > 삼겹살",골목집추억의냉동삼겹살,http://place.map.kakao.com/61570397,경기 고양시 덕양구 혜음로 53-1,126.901942201414,37.7053893334725
83,경기 고양시 덕양구 고양동 43,"음식점 > 한식 > 육류,고기 > 삼겹살",삼겹살&부대찌개식당,http://place.map.kakao.com/1220372751,경기 고양시 덕양구 혜음로 49,126.902067393949,37.7050461662791
84,경기 고양시 덕양구 고양동 40-1,"음식점 > 한식 > 육류,고기 > 삼겹살",골목집추억의냉동삼겹살,http://place.map.kakao.com/61570397,경기 고양시 덕양구 혜음로 53-1,126.901942201414,37.7053893334725
85,경기 고양시 덕양구 고양동 43,"음식점 > 한식 > 육류,고기 > 삼겹살",삼겹살&부대찌개식당,http://place.map.kakao.com/1220372751,경기 고양시 덕양구 혜음로 49,126.902067393949,37.7050461662791
86,경기 고양시 덕양구 고양동 31-30,"음식점 > 한식 > 해물,생선 > 회",울돌목,http://place.map.kakao.com/9307766,경기 고양시 덕양구 동헌로 448,126.90168918304907,37.7063495613681
87,경기 고양시 덕양구 고양동 31-30,"음식점 > 한식 > 해물,생선 > 회",울돌목,http://place.map.kakao.com/9307766,경기 고양시 덕양구 동헌로 448,126.90168918304907,37.7063495613681
